city,district,front,size,property_age,bedrooms,bathrooms,livingrooms,kitchen,garage,driver_room,maid_room,furnished,ac,roof,pool,frontyard,basement,duplex,stairs,elevator,fireplace,price
Jeddah,Al Nahdah,East,360,9,4,5,3,1,1,1,1,0,1,1,0,1,0,1,1,0,0,85000
Jeddah,Muhammadiyah  ,South,330,11,3,5,2,1,0,1,1,0,1,1,0,1,0,1,1,0,0,75000
Jeddah,Muhammadiyah  ,West,380,2,5,5,4,1,1,1,1,0,1,1,0,1,0,1,1,0,0,100000
Jeddah,Al Yaqoot ,West,262,0,5,5,3,1,1,1,0,0,0,1,1,1,0,1,0,0,0,60000
Jeddah,Al-Zahraa  ,East,420,3,5,5,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,135000
Jeddah,Al-Naeem,North,390,8,4,5,3,1,1,1,1,0,0,1,1,1,0,1,1,0,0,100000
Jeddah,Rawda  ,West,250,2,5,4,2,1,0,1,1,0,0,0,0,0,1,0,0,1,0,90000
Jeddah,AL-Basatein,South,360,4,4,5,4,1,0,1,1,0,1,1,0,1,0,1,1,0,0,95000
Jeddah,Al-Montazah,East,680,9,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90000
Jeddah,Al-Zahraa  ,South,400,8,5,5,5,1,1,1,1,0,1,1,1,1,1,0,1,0,0,160000
Jeddah,Al-Hamadanyah,West,450,0,5,4,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0,45000
Jeddah,Al-Naeem,South,370,8,4,5,2,1,0,1,1,0,0,0,0,1,0,1,1,0,0,70000
Jeddah,Taibah  ,South,312,7,5,5,2,1,1,0,1,0,1,1,0,0,0,1,0,0,0,65000
Jeddah,Al Yaqoot ,West,300,10,4,5,3,1,1,1,1,0,1,1,0,1,1,1,1,0,0,110000
Jeddah,Al-Zahraa  ,SouthEast,600,10,5,5,2,1,1,1,1,0,1,1,1,1,0,0,0,0,0,160000
Jeddah,Al-Hamadanyah,West,315,0,5,3,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,45000
Jeddah,Al Yaqoot ,North,400,8,4,5,3,1,1,1,1,0,1,1,1,1,0,1,1,0,0,140000
Jeddah,AL-Basatein,NorthEast,650,17,5,5,5,1,1,1,1,0,0,1,0,1,0,0,1,0,0,150000
Jeddah,Muhammadiyah  ,East,270,3,3,5,3,1,0,1,1,0,0,1,0,1,0,1,1,1,0,80000
Jeddah,Muhammadiyah  ,West,380,7,4,4,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,75000
Jeddah,Muhammadiyah  ,South,380,8,4,4,3,1,0,1,1,0,1,1,0,1,0,1,1,0,1,80000
Jeddah,Al-Zahraa  ,South,400,10,5,5,4,1,1,1,1,0,1,1,1,1,1,0,1,0,0,160000
Jeddah,Muhammadiyah  ,East,300,10,4,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,85000
Jeddah,Obhur South ,West,500,5,4,4,4,1,1,1,1,0,1,1,0,1,0,0,0,1,0,180000
Jeddah,Muhammadiyah  ,West,340,0,5,5,2,1,1,1,1,0,0,1,0,1,0,1,1,0,0,100000
Jeddah,Al Salamah,North,250,4,3,4,3,1,1,0,0,0,1,0,1,1,0,1,0,0,0,70000
Jeddah,Al-Zahraa  ,East,420,3,5,5,2,1,1,1,1,0,1,1,0,1,1,1,1,0,0,135000
Jeddah,Muhammadiyah  ,South,375,10,4,5,2,0,1,1,1,0,1,1,1,1,0,1,1,0,0,100000
Jeddah,Al Zumarud,East,312,2,5,5,2,1,1,1,0,0,0,1,0,1,0,0,0,0,0,60000
Jeddah,Muhammadiyah  ,East,400,6,5,5,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,90000
Jeddah,Al Nahdah,North,200,10,3,4,2,1,0,1,1,1,1,0,0,1,0,1,1,0,0,200000
Jeddah,Al Khaldiyah,North,400,8,7,5,5,1,1,1,1,0,1,1,1,1,0,0,1,0,0,120000
Jeddah,AL-Basatein,West,750,13,5,5,3,1,0,1,1,0,1,0,0,0,1,0,1,0,0,160000
Jeddah,Al Nahdah,North,500,15,5,4,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,120000
Jeddah,Riyadh ,South,400,5,7,5,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,60000
Jeddah,Al Khaldiyah,East,350,4,7,5,5,1,1,1,1,0,1,1,1,1,1,1,1,0,1,110000
Jeddah,AL-Basatein,North,800,10,7,5,5,1,1,1,1,0,0,1,1,1,0,0,1,0,0,160000
Jeddah,Al Khaldiyah,West,450,6,7,5,5,1,1,1,1,0,1,1,1,1,0,0,1,0,0,120000
Jeddah,AL-Basatein,North,350,6,7,5,5,1,1,1,1,0,1,1,0,1,0,0,1,0,0,90000
Jeddah,Obhur North ,NorthEast,290,0,5,5,2,1,1,1,1,0,0,1,1,1,0,1,1,0,1,100000
Jeddah,Al Yaqoot ,East,334,15,4,4,4,1,1,1,1,0,1,1,1,0,0,1,1,0,0,160000
Jeddah,Muhammadiyah  ,West,350,6,5,5,3,1,1,1,1,0,1,1,1,1,0,1,1,0,0,140000
Jeddah,Al Salamah,North,275,8,5,5,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,70000
Jeddah,Taibah  ,North,600,10,5,5,4,1,1,1,0,0,0,1,0,1,0,0,0,0,0,170000
Jeddah,Taibah  ,North,312,4,5,5,3,1,1,1,0,0,0,1,0,1,0,1,0,0,0,90000
Jeddah,Al Salamah,North,275,8,5,5,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,70000
Jeddah,Al Kouther ,North,220,8,5,3,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,25000
Jeddah,Muhammadiyah  ,West,300,0,5,5,3,1,1,1,1,0,0,1,0,1,0,1,1,0,0,90000
Jeddah,Al Yaqoot ,South,400,7,3,4,3,1,0,0,1,0,1,0,0,1,0,1,1,1,0,140000
Jeddah,Al Yaqoot ,North,350,9,5,5,2,1,1,1,1,0,1,1,1,1,0,1,1,0,0,120000
Jeddah,Al Zumarud,SouthEast,900,0,5,5,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,50000
Jeddah,Al Yaqoot ,South,300,7,3,4,3,1,0,0,1,0,1,0,0,1,0,1,1,1,0,130000
Jeddah,Al Yaqoot ,East,300,15,5,5,2,1,1,0,1,0,0,0,1,1,0,0,1,0,0,200000
Jeddah,Al Khaldiyah,3 Streets,5000,17,5,3,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,800000
Jeddah,Al Khaldiyah,North,900,9,5,5,2,1,1,1,1,0,1,1,1,1,1,0,0,1,0,180000
Jeddah,Muhammadiyah  ,West,300,9,4,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,75000
Jeddah,Muhammadiyah  ,West,300,4,4,5,2,1,1,1,1,0,1,0,0,0,0,1,1,0,0,75000
Jeddah,Al Bawadi,Northwest,600,10,7,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,130000
Jeddah,Al-Falah,West,400,3,5,5,3,1,1,1,1,0,0,1,1,1,0,0,1,0,0,80000
Jeddah,Muhammadiyah  ,West,360,7,5,5,2,1,1,1,0,0,1,1,0,1,0,1,1,0,0,100000
Jeddah,Al Zumarud,East,250,5,3,4,3,1,1,0,1,0,0,0,0,0,0,0,1,1,0,35000
Jeddah,Al Nahdah,West,312,10,3,5,2,1,1,1,1,0,1,1,0,1,0,1,0,0,0,75000
Jeddah,Obhur South ,West,500,14,5,5,5,1,0,1,1,0,0,1,1,0,0,1,0,0,0,140000
Jeddah,Al Nahdah,South,200,15,6,4,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,50000
Jeddah,Al Kouther ,South,300,4,5,5,2,1,1,1,0,0,1,0,0,1,0,1,1,1,0,40000
Jeddah,Al Nahdah,North,300,13,4,5,2,1,0,1,1,0,1,0,0,0,0,0,1,0,0,80000
Jeddah,Al Yaqoot ,East,500,15,7,5,5,1,1,1,1,0,1,1,1,1,0,0,1,0,0,120000
Jeddah,Al Jamiah,3 Streets,495,15,7,5,2,1,1,0,0,0,0,0,0,1,0,0,1,0,0,60000
Jeddah,Al Sawary,NorthEast,600,3,3,4,2,1,1,0,0,1,1,1,1,1,0,0,1,0,0,45005
Jeddah,Al-Naeem,East,200,12,5,5,2,1,0,1,1,0,0,0,0,0,0,1,0,0,0,70000
Jeddah,Al-Naeem,East,575,22,5,5,2,1,0,1,1,0,0,1,0,1,0,0,0,0,0,90000
Jeddah,Taibah  ,NorthEast,750,15,5,4,3,1,1,1,1,0,0,1,1,1,0,0,1,1,0,130000
Jeddah,Muhammadiyah  ,West,300,10,3,5,4,1,0,1,1,0,1,0,1,1,0,1,1,0,0,140000
Jeddah,Al-Zahraa  ,East,440,20,7,5,2,1,1,1,1,0,1,0,0,1,0,0,1,0,0,160000
Jeddah,Al-Hamadanyah,East,300,0,5,5,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,150000
Jeddah,Al-Rehab,North,750,30,7,5,2,1,0,1,0,0,1,1,0,1,0,0,0,0,0,100000
Jeddah,Muhammadiyah  ,South,370,8,4,5,4,1,1,1,1,1,1,0,1,1,0,0,1,1,0,90000
Jeddah,Al Hamra ,North,550,20,5,5,3,1,1,0,1,0,0,1,0,1,0,0,1,0,0,120000
Jeddah,Al Zumarud,East,290,0,4,5,2,1,1,1,1,0,0,1,0,1,0,1,1,0,0,65000
Jeddah,AL-Basatein,West,350,8,4,5,3,1,1,1,1,0,0,1,0,1,0,1,1,0,0,100000
Jeddah,Al Nahdah,West,300,5,5,4,3,1,1,1,1,0,1,1,0,0,0,1,0,0,0,85000
Jeddah,Al Yaqoot ,Southwest,700,0,5,5,3,1,1,1,1,0,1,1,1,0,1,0,1,1,0,400000
Jeddah,Al Hamra ,North,750,30,7,3,4,1,1,1,1,0,1,1,0,1,0,0,1,0,0,320000
Jeddah,Muhammadiyah  ,West,350,14,4,5,4,1,0,1,0,0,0,1,0,0,0,1,1,0,0,130000
Jeddah,Mraykh,Northwest,420,0,5,3,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,40000
Jeddah,North Prince Fawaz,North,900,21,4,5,3,1,1,1,1,0,0,1,0,1,0,0,1,0,1,65000
Jeddah,Al Yaqoot ,East,300,12,6,5,2,1,1,1,1,0,1,1,1,1,0,1,1,0,0,100000
Jeddah,Obhur North ,East,290,7,5,5,2,1,1,1,1,1,1,0,1,1,0,1,1,0,0,80000
Jeddah,Al Waha ,3 Streets,2000,20,5,5,3,1,1,1,1,1,1,1,0,1,1,0,1,0,0,290000
Jeddah,Al Yaqoot ,South,300,13,5,5,4,1,0,1,1,0,1,1,0,0,0,1,1,0,0,150000
Jeddah,Al-Naeem,East,550,30,7,3,3,1,0,1,0,0,0,1,0,1,0,0,0,0,0,120000
Jeddah,AL-Basatein,Southwest,375,0,6,4,3,1,0,0,1,0,0,1,0,1,0,1,1,0,0,100000
Jeddah,Al-Zahraa  ,East,166,10,6,5,4,1,1,1,1,0,1,1,0,1,0,0,1,0,0,160000
Jeddah,Al Salhiyah,North,300,0,5,5,2,1,1,1,0,0,0,1,0,1,0,1,1,0,0,55000
Jeddah,Obhur South ,East,300,8,4,4,2,1,0,1,1,0,0,0,0,1,0,1,0,0,0,60000
Jeddah,Al-Zahraa  ,East,800,14,4,5,2,1,1,1,1,0,1,0,0,1,0,0,1,0,0,160000
Jeddah,Al-Hamadanyah,West,300,0,5,4,4,1,1,1,1,1,1,1,1,1,0,1,0,0,0,55000
Jeddah,Al-Hamadanyah,South,390,5,5,3,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,50000
Jeddah,Muhammadiyah  ,East,345,13,4,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,80000
Jeddah,Al Ferdous ,South,300,2,5,5,3,1,1,1,1,0,0,1,1,1,0,1,1,1,0,80000
Jeddah,Al Yaqoot ,West,330,6,5,5,3,1,1,1,1,0,0,0,1,1,0,0,0,1,0,140000
Jeddah,Rawda  ,West,656,0,5,4,4,1,0,0,0,0,1,1,0,1,0,0,1,1,0,600000
Jeddah,Taibah  ,North,600,3,5,5,3,1,1,1,0,0,0,0,0,1,0,0,1,0,0,38000
Jeddah,Rawda  ,East,100,0,2,3,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,62000
Jeddah,Taibah  ,East,312,0,5,5,3,1,1,1,1,0,0,1,0,1,0,0,1,0,0,70000
Jeddah,Muhammadiyah  ,East,375,9,5,5,2,1,0,1,1,0,0,1,1,1,0,0,1,0,0,100000
Jeddah,Muhammadiyah  ,North,250,8,4,3,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,130000
Jeddah,Al Zumarud,North,312,2,5,5,3,1,1,1,1,0,0,1,0,1,0,1,0,1,1,55000
Jeddah,Al Yaqoot ,East,280,0,5,5,3,1,1,1,0,0,0,1,1,1,0,1,1,0,0,50000
Jeddah,AL-Basatein,South,350,10,4,4,2,0,1,1,1,0,1,1,0,1,0,1,0,0,0,90000
Jeddah,Al-Zahraa  ,South,400,7,5,5,3,1,1,1,1,0,1,1,1,1,1,1,1,0,0,160000
Jeddah,Burayman,South,350,0,7,5,2,1,1,0,1,0,0,1,0,0,0,1,1,1,0,45000
Jeddah,Al Zumarud,West,300,0,5,4,2,1,0,0,1,1,1,0,1,1,0,0,1,0,0,220000
Jeddah,Al Yaqoot ,North,300,0,5,5,2,1,1,1,1,1,1,1,1,1,0,1,1,0,0,250000
Jeddah,AL-Basatein,East,650,20,7,5,2,1,1,1,1,0,1,1,0,0,0,0,1,0,0,120000
Jeddah,Al Yaqoot ,West,250,0,5,5,3,1,1,1,1,0,1,1,0,1,0,1,1,1,0,80000
Jeddah,Rawda  ,East,110,0,2,3,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,65000
Jeddah,Rawda  ,Southwest,250,10,4,4,2,1,0,0,0,0,1,1,0,1,0,1,1,0,0,100000
Jeddah,Al Yaqoot ,NorthEast,300,2,3,4,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,150000
Jeddah,Taibah  ,North,600,3,5,5,3,1,1,1,0,0,0,0,0,1,0,0,1,0,0,38000
Jeddah,Rawda  ,East,100,0,2,3,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,62000
Jeddah,Taibah  ,East,312,0,5,5,3,1,1,1,1,0,0,1,0,1,0,0,1,0,0,70000
Jeddah,Muhammadiyah  ,East,375,9,5,5,2,1,0,1,1,0,0,1,1,1,0,0,1,0,0,100000
Jeddah,Muhammadiyah  ,North,250,8,4,3,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,130000
Jeddah,Al Zumarud,North,312,2,5,5,3,1,1,1,1,0,0,1,0,1,0,1,0,1,1,55000
Jeddah,Al Yaqoot ,East,280,0,5,5,3,1,1,1,0,0,0,1,1,1,0,1,1,0,0,50000
Jeddah,AL-Basatein,South,350,10,4,4,2,0,1,1,1,0,1,1,0,1,0,1,0,0,0,90000
Jeddah,Al-Zahraa  ,South,400,7,5,5,3,1,1,1,1,0,1,1,1,1,1,1,1,0,0,160000
Jeddah,Burayman,South,350,0,7,5,2,1,1,0,1,0,0,1,0,0,0,1,1,1,0,45000
Jeddah,Al Zumarud,West,300,0,5,4,2,1,0,0,1,1,1,0,1,1,0,0,1,0,0,220000
Jeddah,Al Yaqoot ,North,300,0,5,5,2,1,1,1,1,1,1,1,1,1,0,1,1,0,0,250000
Jeddah,AL-Basatein,East,650,20,7,5,2,1,1,1,1,0,1,1,0,0,0,0,1,0,0,120000
Jeddah,Al Yaqoot ,West,250,0,5,5,3,1,1,1,1,0,1,1,0,1,0,1,1,1,0,80000
Jeddah,Rawda  ,East,110,0,2,3,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,65000
Jeddah,Rawda  ,Southwest,250,10,4,4,2,1,0,0,0,0,1,1,0,1,0,1,1,0,0,100000
Jeddah,Al Yaqoot ,NorthEast,300,2,3,4,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,150000
Jeddah,Taibah  ,North,600,3,5,5,3,1,1,1,0,0,0,0,0,1,0,0,1,0,0,38000
Jeddah,Rawda  ,East,100,0,2,3,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,62000
Jeddah,Taibah  ,East,312,0,5,5,3,1,1,1,1,0,0,1,0,1,0,0,1,0,0,70000
Jeddah,Muhammadiyah  ,East,375,9,5,5,2,1,0,1,1,0,0,1,1,1,0,0,1,0,0,100000
Jeddah,Muhammadiyah  ,North,250,8,4,3,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,130000
Jeddah,Al Zumarud,North,312,2,5,5,3,1,1,1,1,0,0,1,0,1,0,1,0,1,1,55000
Jeddah,Al Yaqoot ,East,280,0,5,5,3,1,1,1,0,0,0,1,1,1,0,1,1,0,0,50000
Jeddah,AL-Basatein,South,350,10,4,4,2,0,1,1,1,0,1,1,0,1,0,1,0,0,0,90000
Jeddah,Al-Zahraa  ,South,400,7,5,5,3,1,1,1,1,0,1,1,1,1,1,1,1,0,0,160000
Jeddah,Burayman,South,350,0,7,5,2,1,1,0,1,0,0,1,0,0,0,1,1,1,0,45000
Jeddah,Al Zumarud,West,300,0,5,4,2,1,0,0,1,1,1,0,1,1,0,0,1,0,0,220000
Jeddah,Al Yaqoot ,North,300,0,5,5,2,1,1,1,1,1,1,1,1,1,0,1,1,0,0,250000
Jeddah,AL-Basatein,East,650,20,7,5,2,1,1,1,1,0,1,1,0,0,0,0,1,0,0,120000
Jeddah,Al Yaqoot ,West,250,0,5,5,3,1,1,1,1,0,1,1,0,1,0,1,1,1,0,80000
Jeddah,Rawda  ,East,110,0,2,3,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,65000
Jeddah,Rawda  ,Southwest,250,10,4,4,2,1,0,0,0,0,1,1,0,1,0,1,1,0,0,100000
Jeddah,Al Yaqoot ,NorthEast,300,2,3,4,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,150000
Jeddah,Taibah  ,North,600,3,5,5,3,1,1,1,0,0,0,0,0,1,0,0,1,0,0,38000
Jeddah,Rawda  ,East,100,0,2,3,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,62000
Jeddah,Taibah  ,East,312,0,5,5,3,1,1,1,1,0,0,1,0,1,0,0,1,0,0,70000
Jeddah,Muhammadiyah  ,East,375,9,5,5,2,1,0,1,1,0,0,1,1,1,0,0,1,0,0,100000
Jeddah,Muhammadiyah  ,North,250,8,4,3,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,130000
Jeddah,Al Zumarud,North,312,2,5,5,3,1,1,1,1,0,0,1,0,1,0,1,0,1,1,55000
Jeddah,Al Yaqoot ,East,280,0,5,5,3,1,1,1,0,0,0,1,1,1,0,1,1,0,0,50000
Jeddah,AL-Basatein,South,350,10,4,4,2,0,1,1,1,0,1,1,0,1,0,1,0,0,0,90000
Jeddah,Al-Zahraa  ,South,400,7,5,5,3,1,1,1,1,0,1,1,1,1,1,1,1,0,0,160000
Jeddah,Burayman,South,350,0,7,5,2,1,1,0,1,0,0,1,0,0,0,1,1,1,0,45000
Jeddah,Al Zumarud,West,300,0,5,4,2,1,0,0,1,1,1,0,1,1,0,0,1,0,0,220000
Jeddah,Al Yaqoot ,North,300,0,5,5,2,1,1,1,1,1,1,1,1,1,0,1,1,0,0,250000
Jeddah,AL-Basatein,East,650,20,7,5,2,1,1,1,1,0,1,1,0,0,0,0,1,0,0,120000
Jeddah,Al Yaqoot ,West,250,0,5,5,3,1,1,1,1,0,1,1,0,1,0,1,1,1,0,80000
Jeddah,Rawda  ,East,110,0,2,3,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,65000
Jeddah,Rawda  ,Southwest,250,10,4,4,2,1,0,0,0,0,1,1,0,1,0,1,1,0,0,100000
Jeddah,Al Yaqoot ,NorthEast,300,2,3,4,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,150000
Jeddah,Taibah  ,North,600,3,5,5,3,1,1,1,0,0,0,0,0,1,0,0,1,0,0,38000
Jeddah,Rawda  ,East,100,0,2,3,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,62000
Jeddah,Taibah  ,East,312,0,5,5,3,1,1,1,1,0,0,1,0,1,0,0,1,0,0,70000
Jeddah,Muhammadiyah  ,East,375,9,5,5,2,1,0,1,1,0,0,1,1,1,0,0,1,0,0,100000
Jeddah,Muhammadiyah  ,North,250,8,4,3,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,130000
Jeddah,Al Zumarud,North,312,2,5,5,3,1,1,1,1,0,0,1,0,1,0,1,0,1,1,55000
Jeddah,Al Yaqoot ,East,280,0,5,5,3,1,1,1,0,0,0,1,1,1,0,1,1,0,0,50000
Jeddah,AL-Basatein,South,350,10,4,4,2,0,1,1,1,0,1,1,0,1,0,1,0,0,0,90000
Jeddah,Al-Zahraa  ,South,400,7,5,5,3,1,1,1,1,0,1,1,1,1,1,1,1,0,0,160000
Jeddah,Burayman,South,350,0,7,5,2,1,1,0,1,0,0,1,0,0,0,1,1,1,0,45000
Jeddah,Al Zumarud,West,300,0,5,4,2,1,0,0,1,1,1,0,1,1,0,0,1,0,0,220000
Jeddah,Al Yaqoot ,North,300,0,5,5,2,1,1,1,1,1,1,1,1,1,0,1,1,0,0,250000
Jeddah,AL-Basatein,East,650,20,7,5,2,1,1,1,1,0,1,1,0,0,0,0,1,0,0,120000
Jeddah,Al Yaqoot ,West,250,0,5,5,3,1,1,1,1,0,1,1,0,1,0,1,1,1,0,80000
Jeddah,Rawda  ,East,110,0,2,3,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,65000
Jeddah,Rawda  ,Southwest,250,10,4,4,2,1,0,0,0,0,1,1,0,1,0,1,1,0,0,100000
Jeddah,Al Yaqoot ,NorthEast,300,2,3,4,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,150000
Jeddah,Taibah  ,North,600,3,5,5,3,1,1,1,0,0,0,0,0,1,0,0,1,0,0,38000
Jeddah,Rawda  ,East,100,0,2,3,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,62000
Jeddah,Taibah  ,East,312,0,5,5,3,1,1,1,1,0,0,1,0,1,0,0,1,0,0,70000
Jeddah,Muhammadiyah  ,East,375,9,5,5,2,1,0,1,1,0,0,1,1,1,0,0,1,0,0,100000
Jeddah,Muhammadiyah  ,North,250,8,4,3,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,130000
Jeddah,Al Zumarud,North,312,2,5,5,3,1,1,1,1,0,0,1,0,1,0,1,0,1,1,55000
Jeddah,Al Yaqoot ,East,280,0,5,5,3,1,1,1,0,0,0,1,1,1,0,1,1,0,0,50000
Jeddah,AL-Basatein,South,350,10,4,4,2,0,1,1,1,0,1,1,0,1,0,1,0,0,0,90000
Jeddah,Al-Zahraa  ,South,400,7,5,5,3,1,1,1,1,0,1,1,1,1,1,1,1,0,0,160000
Jeddah,Burayman,South,350,0,7,5,2,1,1,0,1,0,0,1,0,0,0,1,1,1,0,45000
Jeddah,Al Zumarud,West,300,0,5,4,2,1,0,0,1,1,1,0,1,1,0,0,1,0,0,220000
Jeddah,Al Yaqoot ,North,300,0,5,5,2,1,1,1,1,1,1,1,1,1,0,1,1,0,0,250000
Jeddah,AL-Basatein,East,650,20,7,5,2,1,1,1,1,0,1,1,0,0,0,0,1,0,0,120000
Jeddah,Al Yaqoot ,West,250,0,5,5,3,1,1,1,1,0,1,1,0,1,0,1,1,1,0,80000
Jeddah,Rawda  ,East,110,0,2,3,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,65000
Jeddah,Rawda  ,Southwest,250,10,4,4,2,1,0,0,0,0,1,1,0,1,0,1,1,0,0,100000
Jeddah,Al Yaqoot ,NorthEast,300,2,3,4,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,150000
Jeddah,Taibah  ,North,600,3,5,5,3,1,1,1,0,0,0,0,0,1,0,0,1,0,0,38000
Jeddah,Rawda  ,East,100,0,2,3,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,62000
Jeddah,Taibah  ,East,312,0,5,5,3,1,1,1,1,0,0,1,0,1,0,0,1,0,0,70000
Jeddah,Muhammadiyah  ,East,375,9,5,5,2,1,0,1,1,0,0,1,1,1,0,0,1,0,0,100000
Jeddah,Muhammadiyah  ,North,250,8,4,3,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,130000
Jeddah,Al Zumarud,North,312,2,5,5,3,1,1,1,1,0,0,1,0,1,0,1,0,1,1,55000
Jeddah,Al Yaqoot ,East,280,0,5,5,3,1,1,1,0,0,0,1,1,1,0,1,1,0,0,50000
Jeddah,AL-Basatein,South,350,10,4,4,2,0,1,1,1,0,1,1,0,1,0,1,0,0,0,90000
Jeddah,Al-Zahraa  ,South,400,7,5,5,3,1,1,1,1,0,1,1,1,1,1,1,1,0,0,160000
Jeddah,Burayman,South,350,0,7,5,2,1,1,0,1,0,0,1,0,0,0,1,1,1,0,45000
Jeddah,Al Zumarud,West,300,0,5,4,2,1,0,0,1,1,1,0,1,1,0,0,1,0,0,220000
Jeddah,Al Yaqoot ,North,300,0,5,5,2,1,1,1,1,1,1,1,1,1,0,1,1,0,0,250000
Jeddah,AL-Basatein,East,650,20,7,5,2,1,1,1,1,0,1,1,0,0,0,0,1,0,0,120000
Jeddah,Al Yaqoot ,West,250,0,5,5,3,1,1,1,1,0,1,1,0,1,0,1,1,1,0,80000
Jeddah,Rawda  ,East,110,0,2,3,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,65000
Jeddah,Rawda  ,Southwest,250,10,4,4,2,1,0,0,0,0,1,1,0,1,0,1,1,0,0,100000
Jeddah,Al Yaqoot ,NorthEast,300,2,3,4,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,150000
Jeddah,Taibah  ,North,600,3,5,5,3,1,1,1,0,0,0,0,0,1,0,0,1,0,0,38000
Jeddah,Rawda  ,East,100,0,2,3,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,62000
Jeddah,Taibah  ,East,312,0,5,5,3,1,1,1,1,0,0,1,0,1,0,0,1,0,0,70000
Jeddah,Muhammadiyah  ,East,375,9,5,5,2,1,0,1,1,0,0,1,1,1,0,0,1,0,0,100000
Jeddah,Muhammadiyah  ,North,250,8,4,3,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,130000
Jeddah,Al Zumarud,North,312,2,5,5,3,1,1,1,1,0,0,1,0,1,0,1,0,1,1,55000
Jeddah,Al Yaqoot ,East,280,0,5,5,3,1,1,1,0,0,0,1,1,1,0,1,1,0,0,50000
Jeddah,AL-Basatein,South,350,10,4,4,2,0,1,1,1,0,1,1,0,1,0,1,0,0,0,90000
Jeddah,Al-Zahraa  ,South,400,7,5,5,3,1,1,1,1,0,1,1,1,1,1,1,1,0,0,160000
Jeddah,Burayman,South,350,0,7,5,2,1,1,0,1,0,0,1,0,0,0,1,1,1,0,45000
Jeddah,Al Zumarud,West,300,0,5,4,2,1,0,0,1,1,1,0,1,1,0,0,1,0,0,220000
Jeddah,Al Yaqoot ,North,300,0,5,5,2,1,1,1,1,1,1,1,1,1,0,1,1,0,0,250000
Jeddah,AL-Basatein,East,650,20,7,5,2,1,1,1,1,0,1,1,0,0,0,0,1,0,0,120000
Jeddah,Al Yaqoot ,West,250,0,5,5,3,1,1,1,1,0,1,1,0,1,0,1,1,1,0,80000
Jeddah,Rawda  ,East,110,0,2,3,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,65000
Jeddah,Rawda  ,Southwest,250,10,4,4,2,1,0,0,0,0,1,1,0,1,0,1,1,0,0,100000
Jeddah,Al Yaqoot ,NorthEast,300,2,3,4,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,150000
